code,numberOfNodes,benchmark,bytesPerBlock,replicationLevel,bytesPerRank,iterations,real_time,cpu_time,time_unit
var-pe-8,8,submitBlocks,8,1,1048576,46,15.1392,28.2072,ms
var-pe-8,8,submitBlocks,16,1,1048576,83,9.2405,16.919,ms
var-pe-8,8,submitBlocks,16,1,1048576,83,9.2866,16.9947,ms
var-pe-8,8,submitBlocks,16,1,1048576,83,8.46468,16.0778,ms
var-pe-8,8,submitBlocks,16,1,1048576,83,8.73032,16.4169,ms
var-pe-8,8,submitBlocks,16,1,1048576,83,9.61754,17.4126,ms
var-pe-8,8,submitBlocks,32,1,1048576,125,5.67065,10.9741,ms
var-pe-8,8,submitBlocks,32,1,1048576,125,6.32006,11.641,ms
var-pe-8,8,submitBlocks,32,1,1048576,125,6.41928,11.7698,ms
var-pe-8,8,submitBlocks,32,1,1048576,125,6.37591,11.7207,ms
var-pe-8,8,submitBlocks,32,1,1048576,125,5.78047,11.1044,ms
var-pe-8,8,submitBlocks,64,1,1048576,142,4.9858,9.27012,ms
var-pe-8,8,submitBlocks,64,1,1048576,142,5.43721,9.73279,ms
var-pe-8,8,submitBlocks,64,1,1048576,142,5.33249,9.63306,ms
var-pe-8,8,submitBlocks,64,1,1048576,142,5.26917,9.56762,ms
var-pe-8,8,submitBlocks,64,1,1048576,142,4.94511,9.23036,ms
var-pe-8,8,submitBlocks,128,1,1048576,147,4.75002,8.54212,ms
var-pe-8,8,submitBlocks,128,1,1048576,147,4.78867,8.58036,ms
var-pe-8,8,submitBlocks,128,1,1048576,147,5.15644,8.96851,ms
var-pe-8,8,submitBlocks,128,1,1048576,147,4.94232,8.74432,ms
var-pe-8,8,submitBlocks,128,1,1048576,147,5.248,9.08015,ms
var-pe-8,8,submitBlocks,256,1,1048576,100,5.04349,8.56121,ms
var-pe-8,8,submitBlocks,256,1,1048576,100,4.83778,8.35633,ms
var-pe-8,8,submitBlocks,256,1,1048576,100,4.65599,8.17039,ms
var-pe-8,8,submitBlocks,256,1,1048576,100,4.63023,8.14604,ms
var-pe-8,8,submitBlocks,256,1,1048576,100,4.63911,8.15248,ms
var-pe-8,8,submitBlocks,512,1,1048576,152,4.61488,7.89193,ms
var-pe-8,8,submitBlocks,512,1,1048576,152,4.75347,8.03659,ms
var-pe-8,8,submitBlocks,512,1,1048576,152,4.70399,7.98439,ms
var-pe-8,8,submitBlocks,512,1,1048576,152,5.60758,8.92308,ms
var-pe-8,8,submitBlocks,512,1,1048576,152,4.68847,7.97227,ms
var-pe-8,8,submitBlocks,1024,1,1048576,100,5.10202,8.31003,ms
var-pe-8,8,submitBlocks,1024,1,1048576,100,5.03816,8.24,ms
var-pe-8,8,submitBlocks,1024,1,1048576,100,4.58416,7.74996,ms
var-pe-8,8,submitBlocks,1024,1,1048576,100,4.69776,7.86785,ms
var-pe-8,8,submitBlocks,1024,1,1048576,100,4.58179,7.75225,ms
var-pe-8,8,submitBlocks,1048576,1,1048576,100,5.74333,8.67613,ms
var-pe-8,8,submitBlocks,1048576,1,1048576,100,4.03219,6.98261,ms
var-pe-8,8,submitBlocks,1048576,1,1048576,100,4.46739,7.41979,ms
var-pe-8,8,submitBlocks,1048576,1,1048576,100,3.83886,6.78734,ms
var-pe-8,8,submitBlocks,1048576,1,1048576,100,4.20997,7.16335,ms
var-pe-8,8,submitBlocks,8,2,1048576,35,19.9813,33.7528,ms
var-pe-8,8,submitBlocks,8,2,1048576,35,19.9954,33.5598,ms
var-pe-8,8,submitBlocks,8,2,1048576,35,20.065,33.7124,ms
var-pe-8,8,submitBlocks,8,2,1048576,35,20.371,34.0405,ms
var-pe-8,8,submitBlocks,8,2,1048576,35,19.9936,33.4617,ms
var-pe-8,8,submitBlocks,16,2,1048576,48,14.5899,22.3838,ms
var-pe-8,8,submitBlocks,16,2,1048576,48,14.7395,22.5939,ms
var-pe-8,8,submitBlocks,16,2,1048576,48,14.9592,22.8539,ms
var-pe-8,8,submitBlocks,16,2,1048576,48,14.679,22.4246,ms
var-pe-8,8,submitBlocks,16,2,1048576,48,16.0901,24.1322,ms
var-pe-8,8,submitBlocks,32,2,1048576,58,11.6991,17.1489,ms
var-pe-8,8,submitBlocks,32,2,1048576,58,11.6165,16.9893,ms
var-pe-8,8,submitBlocks,32,2,1048576,58,11.573,16.9586,ms
var-pe-8,8,submitBlocks,32,2,1048576,58,11.5816,16.9703,ms
var-pe-8,8,submitBlocks,32,2,1048576,58,11.6111,16.9973,ms
var-pe-8,8,submitBlocks,64,2,1048576,63,11.2023,15.5347,ms
var-pe-8,8,submitBlocks,64,2,1048576,63,11.2211,15.556,ms
var-pe-8,8,submitBlocks,64,2,1048576,63,11.1884,15.5317,ms
var-pe-8,8,submitBlocks,64,2,1048576,63,11.1947,15.5322,ms
var-pe-8,8,submitBlocks,64,2,1048576,63,11.2985,15.6474,ms
var-pe-8,8,submitBlocks,128,2,1048576,63,11.148,15.0501,ms
var-pe-8,8,submitBlocks,128,2,1048576,63,11.1221,15.0191,ms
var-pe-8,8,submitBlocks,128,2,1048576,63,11.313,15.243,ms
var-pe-8,8,submitBlocks,128,2,1048576,63,11.1294,15.0341,ms
var-pe-8,8,submitBlocks,128,2,1048576,63,11.0813,14.9741,ms
var-pe-8,8,submitBlocks,256,2,1048576,62,11.3428,14.9477,ms
var-pe-8,8,submitBlocks,256,2,1048576,62,11.3281,14.9242,ms
var-pe-8,8,submitBlocks,256,2,1048576,62,11.2567,14.84,ms
var-pe-8,8,submitBlocks,256,2,1048576,62,11.6002,15.235,ms
var-pe-8,8,submitBlocks,256,2,1048576,62,11.3014,14.8811,ms
var-pe-8,8,submitBlocks,512,2,1048576,63,11.3068,14.6299,ms
var-pe-8,8,submitBlocks,512,2,1048576,63,11.239,14.5655,ms
var-pe-8,8,submitBlocks,512,2,1048576,63,11.2523,14.5781,ms
var-pe-8,8,submitBlocks,512,2,1048576,63,11.2787,14.609,ms
var-pe-8,8,submitBlocks,512,2,1048576,63,11.306,14.633,ms
var-pe-8,8,submitBlocks,1024,2,1048576,63,11.142,14.3778,ms
var-pe-8,8,submitBlocks,1024,2,1048576,63,11.0774,14.3126,ms
var-pe-8,8,submitBlocks,1024,2,1048576,63,11.0573,14.2928,ms
var-pe-8,8,submitBlocks,1024,2,1048576,63,10.9742,14.2113,ms
var-pe-8,8,submitBlocks,1024,2,1048576,63,11.0453,14.2871,ms
var-pe-8,8,submitBlocks,1048576,2,1048576,73,9.45481,12.4567,ms
var-pe-8,8,submitBlocks,1048576,2,1048576,73,9.63101,12.6318,ms
var-pe-8,8,submitBlocks,1048576,2,1048576,73,9.62187,12.616,ms
var-pe-8,8,submitBlocks,1048576,2,1048576,73,9.61538,12.6176,ms
var-pe-8,8,submitBlocks,1048576,2,1048576,73,9.675,12.6757,ms
var-pe-8,8,submitBlocks,8,3,1048576,24,29.7175,43.62,ms
var-pe-8,8,submitBlocks,8,3,1048576,24,29.8115,43.5759,ms
var-pe-8,8,submitBlocks,8,3,1048576,24,29.3771,43.03,ms
var-pe-8,8,submitBlocks,8,3,1048576,24,30.302,44.426,ms
var-pe-8,8,submitBlocks,8,3,1048576,24,29.8311,43.8075,ms
var-pe-8,8,submitBlocks,16,3,1048576,30,23.2296,31.2374,ms
var-pe-8,8,submitBlocks,16,3,1048576,30,23.3805,31.3167,ms
var-pe-8,8,submitBlocks,16,3,1048576,30,23.1745,31.0281,ms
var-pe-8,8,submitBlocks,16,3,1048576,30,22.9122,30.7304,ms
var-pe-8,8,submitBlocks,16,3,1048576,30,23.2051,31.0984,ms
var-pe-8,8,submitBlocks,32,3,1048576,36,19.4127,24.8121,ms
var-pe-8,8,submitBlocks,32,3,1048576,36,20.2585,25.762,ms
var-pe-8,8,submitBlocks,32,3,1048576,36,19.366,24.7468,ms
var-pe-8,8,submitBlocks,32,3,1048576,36,19.4949,24.8774,ms
var-pe-8,8,submitBlocks,32,3,1048576,36,19.4361,24.8209,ms
var-pe-8,8,submitBlocks,64,3,1048576,34,20.1748,24.4701,ms
var-pe-8,8,submitBlocks,64,3,1048576,34,20.0397,24.3371,ms
var-pe-8,8,submitBlocks,64,3,1048576,34,20.1306,24.4356,ms
var-pe-8,8,submitBlocks,64,3,1048576,34,20.0308,24.3303,ms
var-pe-8,8,submitBlocks,64,3,1048576,34,20.1316,24.4233,ms
var-pe-8,8,submitBlocks,128,3,1048576,35,20.0255,23.8691,ms
var-pe-8,8,submitBlocks,128,3,1048576,35,20.1197,23.9505,ms
var-pe-8,8,submitBlocks,128,3,1048576,35,19.9456,23.784,ms
var-pe-8,8,submitBlocks,128,3,1048576,35,20.0137,23.8476,ms
var-pe-8,8,submitBlocks,128,3,1048576,35,20.0282,23.8697,ms
var-pe-8,8,submitBlocks,256,3,1048576,36,19.3405,22.8964,ms
var-pe-8,8,submitBlocks,256,3,1048576,36,19.5909,23.145,ms
var-pe-8,8,submitBlocks,256,3,1048576,36,19.54,23.0879,ms
var-pe-8,8,submitBlocks,256,3,1048576,36,19.4548,23.029,ms
var-pe-8,8,submitBlocks,256,3,1048576,36,19.4431,22.987,ms
var-pe-8,8,submitBlocks,512,3,1048576,36,19.5788,22.8961,ms
var-pe-8,8,submitBlocks,512,3,1048576,36,19.4542,22.7401,ms
var-pe-8,8,submitBlocks,512,3,1048576,36,19.4267,22.7499,ms
var-pe-8,8,submitBlocks,512,3,1048576,36,19.2775,22.5614,ms
var-pe-8,8,submitBlocks,512,3,1048576,36,19.3978,22.6856,ms
var-pe-8,8,submitBlocks,1024,3,1048576,37,18.7537,21.9456,ms
var-pe-8,8,submitBlocks,1024,3,1048576,37,18.743,21.9349,ms
var-pe-8,8,submitBlocks,1024,3,1048576,37,18.9382,22.1474,ms
var-pe-8,8,submitBlocks,1024,3,1048576,37,18.8173,22.0236,ms
var-pe-8,8,submitBlocks,1024,3,1048576,37,19.6254,22.8873,ms
var-pe-8,8,submitBlocks,1048576,3,1048576,39,17.9731,20.948,ms
var-pe-8,8,submitBlocks,1048576,3,1048576,39,17.6885,20.6222,ms
var-pe-8,8,submitBlocks,1048576,3,1048576,39,18.0204,20.9915,ms
var-pe-8,8,submitBlocks,1048576,3,1048576,39,18.159,21.1735,ms
var-pe-8,8,submitBlocks,1048576,3,1048576,39,17.8188,20.7514,ms
var-pe-8,8,submitBlocks,8,4,1048576,18,38.0902,51.6799,ms
var-pe-8,8,submitBlocks,8,4,1048576,18,38.2956,51.9779,ms
var-pe-8,8,submitBlocks,8,4,1048576,18,38.627,52.417,ms
var-pe-8,8,submitBlocks,8,4,1048576,18,38.5298,52.0601,ms
var-pe-8,8,submitBlocks,8,4,1048576,18,38.3082,52.1406,ms
var-pe-8,8,submitBlocks,16,4,1048576,22,32.6618,40.8183,ms
var-pe-8,8,submitBlocks,16,4,1048576,22,31.5645,39.4165,ms
var-pe-8,8,submitBlocks,16,4,1048576,22,31.636,39.4704,ms
var-pe-8,8,submitBlocks,16,4,1048576,22,31.5138,39.3556,ms
var-pe-8,8,submitBlocks,16,4,1048576,22,31.5056,39.3373,ms
var-pe-8,8,submitBlocks,32,4,1048576,25,27.9934,33.4194,ms
var-pe-8,8,submitBlocks,32,4,1048576,25,28.1928,33.6294,ms
var-pe-8,8,submitBlocks,32,4,1048576,25,28.0718,33.516,ms
var-pe-8,8,submitBlocks,32,4,1048576,25,28.186,33.7116,ms
var-pe-8,8,submitBlocks,32,4,1048576,25,28.0228,33.5507,ms
var-pe-8,8,submitBlocks,64,4,1048576,24,28.9817,33.2838,ms
var-pe-8,8,submitBlocks,64,4,1048576,24,29.3498,33.6403,ms
var-pe-8,8,submitBlocks,64,4,1048576,24,28.8363,33.134,ms
var-pe-8,8,submitBlocks,64,4,1048576,24,28.9134,33.2143,ms
var-pe-8,8,submitBlocks,64,4,1048576,24,29.1383,33.4351,ms
var-pe-8,8,submitBlocks,128,4,1048576,24,28.5323,32.3657,ms
var-pe-8,8,submitBlocks,128,4,1048576,24,29.0447,32.8838,ms
var-pe-8,8,submitBlocks,128,4,1048576,24,28.8576,32.6838,ms
var-pe-8,8,submitBlocks,128,4,1048576,24,28.497,32.3321,ms
var-pe-8,8,submitBlocks,128,4,1048576,24,28.8566,32.6914,ms
var-pe-8,8,submitBlocks,256,4,1048576,25,28.1292,31.6529,ms
var-pe-8,8,submitBlocks,256,4,1048576,25,28.523,32.037,ms
var-pe-8,8,submitBlocks,256,4,1048576,25,28.4215,31.956,ms
var-pe-8,8,submitBlocks,256,4,1048576,25,28.2971,31.8242,ms
var-pe-8,8,submitBlocks,256,4,1048576,25,28.5692,32.1065,ms
var-pe-8,8,submitBlocks,512,4,1048576,25,28.3256,31.6295,ms
var-pe-8,8,submitBlocks,512,4,1048576,25,28.2315,31.4973,ms
var-pe-8,8,submitBlocks,512,4,1048576,25,28.3473,31.6116,ms
var-pe-8,8,submitBlocks,512,4,1048576,25,28.3672,31.6329,ms
var-pe-8,8,submitBlocks,512,4,1048576,25,28.0255,31.2893,ms
var-pe-8,8,submitBlocks,1024,4,1048576,25,28.1029,31.2559,ms
var-pe-8,8,submitBlocks,1024,4,1048576,25,27.8833,31.0331,ms
var-pe-8,8,submitBlocks,1024,4,1048576,25,27.9246,31.0771,ms
var-pe-8,8,submitBlocks,1024,4,1048576,25,27.917,31.1162,ms
var-pe-8,8,submitBlocks,1024,4,1048576,25,28.0402,31.1824,ms
var-pe-8,8,submitBlocks,1048576,4,1048576,27,25.8755,28.82,ms
var-pe-8,8,submitBlocks,1048576,4,1048576,27,25.6519,28.6005,ms
var-pe-8,8,submitBlocks,1048576,4,1048576,27,26.3085,29.3419,ms
var-pe-8,8,submitBlocks,1048576,4,1048576,27,25.6571,28.6265,ms
var-pe-8,8,submitBlocks,1048576,4,1048576,27,25.607,28.5487,ms
var-pe-8,8,submitBlocks,8,1,16777216,3,254.85,504.603,ms
var-pe-8,8,submitBlocks,8,1,16777216,3,254.511,509.198,ms
var-pe-8,8,submitBlocks,8,1,16777216,3,252.515,491.152,ms
var-pe-8,8,submitBlocks,8,1,16777216,3,251.577,490.363,ms
var-pe-8,8,submitBlocks,8,1,16777216,3,253.593,503.412,ms
var-pe-8,8,submitBlocks,16,1,16777216,4,193.924,322.545,ms
var-pe-8,8,submitBlocks,16,1,16777216,4,190.599,316.274,ms
var-pe-8,8,submitBlocks,16,1,16777216,4,191.264,319.511,ms
var-pe-8,8,submitBlocks,16,1,16777216,4,194.2,323.485,ms
var-pe-8,8,submitBlocks,16,1,16777216,4,188.885,316.417,ms
var-pe-8,8,submitBlocks,32,1,16777216,8,91.1853,185.12,ms
var-pe-8,8,submitBlocks,32,1,16777216,8,91.5258,185.251,ms
var-pe-8,8,submitBlocks,32,1,16777216,8,91.059,184.844,ms
var-pe-8,8,submitBlocks,32,1,16777216,8,91.3774,185.103,ms
var-pe-8,8,submitBlocks,32,1,16777216,8,91.3132,184.998,ms
var-pe-8,8,submitBlocks,64,1,16777216,9,68.3262,142.804,ms
var-pe-8,8,submitBlocks,64,1,16777216,9,68.3786,142.595,ms
var-pe-8,8,submitBlocks,64,1,16777216,9,68.1663,142.374,ms
var-pe-8,8,submitBlocks,64,1,16777216,9,70.6384,144.905,ms
var-pe-8,8,submitBlocks,64,1,16777216,9,67.95,142.39,ms
var-pe-8,8,submitBlocks,128,1,16777216,11,64.2323,124.201,ms
var-pe-8,8,submitBlocks,128,1,16777216,11,64.8335,124.889,ms
var-pe-8,8,submitBlocks,128,1,16777216,11,65.9845,126.136,ms
var-pe-8,8,submitBlocks,128,1,16777216,11,66.6167,127.205,ms
var-pe-8,8,submitBlocks,128,1,16777216,11,66.7393,127.25,ms
var-pe-8,8,submitBlocks,256,1,16777216,11,62.1654,117.944,ms
var-pe-8,8,submitBlocks,256,1,16777216,11,62.5025,118.336,ms
var-pe-8,8,submitBlocks,256,1,16777216,11,62.0545,117.888,ms
var-pe-8,8,submitBlocks,256,1,16777216,11,64.5079,120.419,ms
var-pe-8,8,submitBlocks,256,1,16777216,11,64.4402,120.87,ms
var-pe-8,8,submitBlocks,512,1,16777216,11,62.5219,114.895,ms
var-pe-8,8,submitBlocks,512,1,16777216,11,61.9224,114.68,ms
var-pe-8,8,submitBlocks,512,1,16777216,11,62.3871,114.796,ms
var-pe-8,8,submitBlocks,512,1,16777216,11,64.0783,116.885,ms
var-pe-8,8,submitBlocks,512,1,16777216,11,68.714,121.69,ms
var-pe-8,8,submitBlocks,1024,1,16777216,11,63.3019,115.959,ms
var-pe-8,8,submitBlocks,1024,1,16777216,11,62.6206,115.036,ms
var-pe-8,8,submitBlocks,1024,1,16777216,11,64.587,117.427,ms
var-pe-8,8,submitBlocks,1024,1,16777216,11,60.8911,112.982,ms
var-pe-8,8,submitBlocks,1024,1,16777216,11,61.0169,113.079,ms
var-pe-8,8,submitBlocks,1048576,1,16777216,12,56.7888,104.47,ms
var-pe-8,8,submitBlocks,1048576,1,16777216,12,56.726,104.521,ms
var-pe-8,8,submitBlocks,1048576,1,16777216,12,57.86,105.695,ms
var-pe-8,8,submitBlocks,1048576,1,16777216,12,58.8318,106.964,ms
var-pe-8,8,submitBlocks,1048576,1,16777216,12,57.5407,105.491,ms
var-pe-8,8,submitBlocks,8,2,16777216,2,562.177,819.3,ms
var-pe-8,8,submitBlocks,8,2,16777216,2,525.134,787.697,ms
var-pe-8,8,submitBlocks,8,2,16777216,2,527.469,778.395,ms
var-pe-8,8,submitBlocks,8,2,16777216,2,527.123,778.263,ms
var-pe-8,8,submitBlocks,8,2,16777216,2,522.659,790.004,ms
var-pe-8,8,submitBlocks,16,2,16777216,2,446.536,576.683,ms
var-pe-8,8,submitBlocks,16,2,16777216,2,448.998,584.151,ms
var-pe-8,8,submitBlocks,16,2,16777216,2,449.129,580.737,ms
var-pe-8,8,submitBlocks,16,2,16777216,2,446.52,578.476,ms
var-pe-8,8,submitBlocks,16,2,16777216,2,445.972,579.604,ms
var-pe-8,8,submitBlocks,32,2,16777216,2,394.859,487.697,ms
var-pe-8,8,submitBlocks,32,2,16777216,2,387.123,480.128,ms
var-pe-8,8,submitBlocks,32,2,16777216,2,387.799,481.791,ms
var-pe-8,8,submitBlocks,32,2,16777216,2,385.805,478.961,ms
var-pe-8,8,submitBlocks,32,2,16777216,2,388.021,480.92,ms
var-pe-8,8,submitBlocks,64,2,16777216,2,348.167,425.075,ms
var-pe-8,8,submitBlocks,64,2,16777216,2,350.084,426.994,ms
var-pe-8,8,submitBlocks,64,2,16777216,2,348.043,425.84,ms
var-pe-8,8,submitBlocks,64,2,16777216,2,348.021,425.099,ms
var-pe-8,8,submitBlocks,64,2,16777216,2,346.199,422.286,ms
var-pe-8,8,submitBlocks,128,2,16777216,2,359.076,424.244,ms
var-pe-8,8,submitBlocks,128,2,16777216,2,356.243,422.058,ms
var-pe-8,8,submitBlocks,128,2,16777216,2,355.319,421.172,ms
var-pe-8,8,submitBlocks,128,2,16777216,2,353.738,420.136,ms
var-pe-8,8,submitBlocks,128,2,16777216,2,354.562,421.527,ms
var-pe-8,8,submitBlocks,256,2,16777216,2,356.617,417.857,ms
var-pe-8,8,submitBlocks,256,2,16777216,2,355.45,415.99,ms
var-pe-8,8,submitBlocks,256,2,16777216,2,352.294,413.847,ms
var-pe-8,8,submitBlocks,256,2,16777216,2,354.587,415.214,ms
var-pe-8,8,submitBlocks,256,2,16777216,2,354.83,416.301,ms
var-pe-8,8,submitBlocks,512,2,16777216,2,354.028,412.862,ms
var-pe-8,8,submitBlocks,512,2,16777216,2,362.576,421.708,ms
var-pe-8,8,submitBlocks,512,2,16777216,2,358.884,417.572,ms
var-pe-8,8,submitBlocks,512,2,16777216,2,359.426,418.809,ms
var-pe-8,8,submitBlocks,512,2,16777216,2,356.005,416.013,ms
var-pe-8,8,submitBlocks,1024,2,16777216,2,352.916,412.48,ms
var-pe-8,8,submitBlocks,1024,2,16777216,2,354.607,414.417,ms
var-pe-8,8,submitBlocks,1024,2,16777216,2,352.13,412.015,ms
var-pe-8,8,submitBlocks,1024,2,16777216,2,355.753,415.553,ms
var-pe-8,8,submitBlocks,1024,2,16777216,2,353.314,413.674,ms
var-pe-8,8,submitBlocks,1048576,2,16777216,2,329.911,383.297,ms
var-pe-8,8,submitBlocks,1048576,2,16777216,2,330.537,382.83,ms
var-pe-8,8,submitBlocks,1048576,2,16777216,2,329.818,383.676,ms
var-pe-8,8,submitBlocks,1048576,2,16777216,2,333.705,390.606,ms
var-pe-8,8,submitBlocks,1048576,2,16777216,2,330.901,385.705,ms
var-pe-8,8,submitBlocks,8,3,16777216,1,638.103,892.702,ms
var-pe-8,8,submitBlocks,8,3,16777216,1,804.027,1053.09,ms
var-pe-8,8,submitBlocks,8,3,16777216,1,803.527,1019.67,ms
var-pe-8,8,submitBlocks,8,3,16777216,1,798.107,1023.59,ms
var-pe-8,8,submitBlocks,8,3,16777216,1,810.766,1058.3,ms
var-pe-8,8,submitBlocks,16,3,16777216,1,704.832,815.362,ms
var-pe-8,8,submitBlocks,16,3,16777216,1,708.577,846.871,ms
var-pe-8,8,submitBlocks,16,3,16777216,1,718.361,853.081,ms
var-pe-8,8,submitBlocks,16,3,16777216,1,706.361,842.247,ms
var-pe-8,8,submitBlocks,16,3,16777216,1,698.028,831.488,ms
var-pe-8,8,submitBlocks,32,3,16777216,1,643.302,740.649,ms
var-pe-8,8,submitBlocks,32,3,16777216,1,617.483,709.631,ms
var-pe-8,8,submitBlocks,32,3,16777216,1,619.221,717.104,ms
var-pe-8,8,submitBlocks,32,3,16777216,1,624.173,721.241,ms
var-pe-8,8,submitBlocks,32,3,16777216,1,619.877,714.11,ms
var-pe-8,8,submitBlocks,64,3,16777216,1,599.479,682.917,ms
var-pe-8,8,submitBlocks,64,3,16777216,1,567.279,648.744,ms
var-pe-8,8,submitBlocks,64,3,16777216,1,562.848,636.394,ms
var-pe-8,8,submitBlocks,64,3,16777216,1,564.339,640.283,ms
var-pe-8,8,submitBlocks,64,3,16777216,1,564.332,638.719,ms
var-pe-8,8,submitBlocks,128,3,16777216,1,564.144,624.151,ms
var-pe-8,8,submitBlocks,128,3,16777216,1,557.85,625.243,ms
var-pe-8,8,submitBlocks,128,3,16777216,1,566.269,636.214,ms
var-pe-8,8,submitBlocks,128,3,16777216,1,552.994,620.349,ms
var-pe-8,8,submitBlocks,128,3,16777216,1,556.76,623.501,ms
var-pe-8,8,submitBlocks,256,3,16777216,1,555.537,617.978,ms
var-pe-8,8,submitBlocks,256,3,16777216,1,556.067,617.944,ms
var-pe-8,8,submitBlocks,256,3,16777216,1,548.556,613.064,ms
var-pe-8,8,submitBlocks,256,3,16777216,1,554.905,618.006,ms
var-pe-8,8,submitBlocks,256,3,16777216,1,550.289,613.53,ms
var-pe-8,8,submitBlocks,512,3,16777216,1,556.751,618.948,ms
var-pe-8,8,submitBlocks,512,3,16777216,1,557.064,618.02,ms
var-pe-8,8,submitBlocks,512,3,16777216,1,560.574,622.302,ms
var-pe-8,8,submitBlocks,512,3,16777216,1,547.637,608.27,ms
var-pe-8,8,submitBlocks,512,3,16777216,1,556.09,617.328,ms
var-pe-8,8,submitBlocks,1024,3,16777216,1,556.191,616.915,ms
var-pe-8,8,submitBlocks,1024,3,16777216,1,548.417,610.529,ms
var-pe-8,8,submitBlocks,1024,3,16777216,1,549.735,612.781,ms
var-pe-8,8,submitBlocks,1024,3,16777216,1,550.818,612.701,ms
var-pe-8,8,submitBlocks,1024,3,16777216,1,547.7,609.715,ms
var-pe-8,8,submitBlocks,1048576,3,16777216,1,547.48,602.303,ms
var-pe-8,8,submitBlocks,1048576,3,16777216,1,550.139,605.636,ms
var-pe-8,8,submitBlocks,1048576,3,16777216,1,542.642,597.388,ms
var-pe-8,8,submitBlocks,1048576,3,16777216,1,537.5,594.805,ms
var-pe-8,8,submitBlocks,1048576,3,16777216,1,539.02,595.082,ms
var-pe-8,8,submitBlocks,8,4,16777216,1,886.526,1128.49,ms
var-pe-8,8,submitBlocks,8,4,16777216,1,1092.69,1343.07,ms
var-pe-8,8,submitBlocks,8,4,16777216,1,1121.64,1322.43,ms
var-pe-8,8,submitBlocks,8,4,16777216,1,1106.53,1300.97,ms
var-pe-8,8,submitBlocks,8,4,16777216,1,1097.37,1332.58,ms
var-pe-8,8,submitBlocks,16,4,16777216,1,1004.09,1126.41,ms
var-pe-8,8,submitBlocks,16,4,16777216,1,989.637,1131.26,ms
var-pe-8,8,submitBlocks,16,4,16777216,1,1009.28,1147.68,ms
var-pe-8,8,submitBlocks,16,4,16777216,1,1006.94,1142.64,ms
var-pe-8,8,submitBlocks,16,4,16777216,1,1002.39,1142.65,ms
var-pe-8,8,submitBlocks,32,4,16777216,1,920.458,1020.68,ms
var-pe-8,8,submitBlocks,32,4,16777216,1,860.143,969.341,ms
var-pe-8,8,submitBlocks,32,4,16777216,1,850.636,952.368,ms
var-pe-8,8,submitBlocks,32,4,16777216,1,844.552,948.483,ms
var-pe-8,8,submitBlocks,32,4,16777216,1,848.033,949.997,ms
var-pe-8,8,submitBlocks,64,4,16777216,1,850.457,934.041,ms
var-pe-8,8,submitBlocks,64,4,16777216,1,828.711,912.277,ms
var-pe-8,8,submitBlocks,64,4,16777216,1,818.236,900.086,ms
var-pe-8,8,submitBlocks,64,4,16777216,1,817.57,909.22,ms
var-pe-8,8,submitBlocks,64,4,16777216,1,829.493,907.403,ms
var-pe-8,8,submitBlocks,128,4,16777216,1,829.752,897.517,ms
var-pe-8,8,submitBlocks,128,4,16777216,1,813.028,886.406,ms
var-pe-8,8,submitBlocks,128,4,16777216,1,824.699,896.794,ms
var-pe-8,8,submitBlocks,128,4,16777216,1,807.454,878.821,ms
var-pe-8,8,submitBlocks,128,4,16777216,1,805.687,877.618,ms
var-pe-8,8,submitBlocks,256,4,16777216,1,809.678,876.144,ms
var-pe-8,8,submitBlocks,256,4,16777216,1,800.899,872.11,ms
var-pe-8,8,submitBlocks,256,4,16777216,1,801.52,875.74,ms
var-pe-8,8,submitBlocks,256,4,16777216,1,797.4,864.997,ms
var-pe-8,8,submitBlocks,256,4,16777216,1,805.543,873.271,ms
var-pe-8,8,submitBlocks,512,4,16777216,1,808.91,873.91,ms
var-pe-8,8,submitBlocks,512,4,16777216,1,808.122,873.91,ms
var-pe-8,8,submitBlocks,512,4,16777216,1,812.72,877.949,ms
var-pe-8,8,submitBlocks,512,4,16777216,1,802.94,869.074,ms
var-pe-8,8,submitBlocks,512,4,16777216,1,812.673,877.867,ms
var-pe-8,8,submitBlocks,1024,4,16777216,1,803.809,870.674,ms
var-pe-8,8,submitBlocks,1024,4,16777216,1,793.751,861.384,ms
var-pe-8,8,submitBlocks,1024,4,16777216,1,803.293,869.785,ms
var-pe-8,8,submitBlocks,1024,4,16777216,1,797.069,864.211,ms
var-pe-8,8,submitBlocks,1024,4,16777216,1,801.376,871.721,ms
var-pe-8,8,submitBlocks,1048576,4,16777216,1,787.775,844.355,ms
var-pe-8,8,submitBlocks,1048576,4,16777216,1,791.275,851.264,ms
var-pe-8,8,submitBlocks,1048576,4,16777216,1,798.623,858.4,ms
var-pe-8,8,submitBlocks,1048576,4,16777216,1,818.185,876.953,ms
var-pe-8,8,submitBlocks,1048576,4,16777216,1,815.031,876.034,ms
var-pe-8,8,submitBlocks,8,1,33554432,1,832.631,1317.52,ms
var-pe-8,8,submitBlocks,8,1,33554432,1,551.97,1063.19,ms
var-pe-8,8,submitBlocks,8,1,33554432,1,551.032,1016.98,ms
var-pe-8,8,submitBlocks,8,1,33554432,1,559.429,996.455,ms
var-pe-8,8,submitBlocks,8,1,33554432,1,542.244,1071.24,ms
var-pe-8,8,submitBlocks,16,1,33554432,2,377.226,673.179,ms
var-pe-8,8,submitBlocks,16,1,33554432,2,376.473,672.035,ms
