idRandomization,numberOfNodes,benchmark,bytesPerBlock,replicationLevel,bytesPerRank,blocksPerPermutationRange,promilleOfRanksThatFail,iterations,real_time,cpu_time,time_unit
TRUE,128,submitBlocks,64,4,16384,4096,10,1,50.1051,50.1817,ms
TRUE,128,submitBlocks,64,4,16384,4096,10,1,55.9406,56.0253,ms
TRUE,128,submitBlocks,64,4,16384,4096,10,1,50.7915,50.8722,ms
TRUE,128,submitBlocks,64,4,16384,4096,10,1,51.3592,51.4298,ms
TRUE,128,submitBlocks,64,4,16384,4096,10,1,51.8477,51.9237,ms
TRUE,128,submitBlocks,64,4,65536,4096,10,1,50.938,50.9919,ms
TRUE,128,submitBlocks,64,4,65536,4096,10,1,41.8653,42.0168,ms
TRUE,128,submitBlocks,64,4,65536,4096,10,1,43.8405,44.0034,ms
TRUE,128,submitBlocks,64,4,65536,4096,10,1,47.9433,48.11,ms
TRUE,128,submitBlocks,64,4,65536,4096,10,1,43.9858,44.1392,ms
TRUE,128,submitBlocks,64,4,65536,4096,10,1,43.4853,43.6253,ms
TRUE,128,submitBlocks,64,4,65536,4096,10,1,47.8253,48.0068,ms
TRUE,128,submitBlocks,64,4,65536,4096,10,1,43.8251,44.0243,ms
TRUE,128,submitBlocks,64,4,65536,4096,10,1,45.1699,45.3176,ms
TRUE,128,submitBlocks,64,4,65536,4096,10,1,46.3996,46.551,ms
TRUE,128,submitBlocks,64,4,262144,4096,10,1,69.9281,70.0989,ms
TRUE,128,submitBlocks,64,4,262144,4096,10,1,57.3666,57.802,ms
TRUE,128,submitBlocks,64,4,262144,4096,10,1,64.3807,64.8238,ms
TRUE,128,submitBlocks,64,4,262144,4096,10,1,58.8294,61.0272,ms
TRUE,128,submitBlocks,64,4,262144,4096,10,1,66.7453,67.2786,ms
TRUE,128,submitBlocks,64,4,262144,4096,10,1,60.0194,60.4546,ms
TRUE,128,submitBlocks,64,4,262144,4096,10,1,60.8068,64.7871,ms
TRUE,128,submitBlocks,64,4,262144,4096,10,1,60.7309,61.1733,ms
TRUE,128,submitBlocks,64,4,262144,4096,10,1,59.4529,59.9541,ms
TRUE,128,submitBlocks,64,4,262144,4096,10,1,61.3037,61.7677,ms
TRUE,128,submitBlocks,64,4,1048576,4096,10,1,115.151,116.354,ms
TRUE,128,submitBlocks,64,4,1048576,4096,10,1,114.457,115.988,ms
TRUE,128,submitBlocks,64,4,1048576,4096,10,1,109.347,111.014,ms
TRUE,128,submitBlocks,64,4,1048576,4096,10,1,107.762,109.31,ms
TRUE,128,submitBlocks,64,4,1048576,4096,10,1,107.831,109.606,ms
TRUE,128,submitBlocks,64,4,1048576,4096,10,1,107.552,109.35,ms
TRUE,128,submitBlocks,64,4,1048576,4096,10,1,107.255,109.026,ms
TRUE,128,submitBlocks,64,4,1048576,4096,10,1,106.732,108.531,ms
TRUE,128,submitBlocks,64,4,1048576,4096,10,1,108.109,109.753,ms
